RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	ADM2	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME	FULL_NAME	FULL_NAME_ND	MODIFY_DATE
1	-2150967	-2982878	53.25	6.916667	531500	65500	32ULE6100402107	NN32-07	P	PPL		NL	04					V				OOSTWOLDE	Oostwolde	Oostwolde	1994-01-08
1	-2150963	-2982871	51.933333	4.066667	515600	40400	31UET7333554161	NM31-03	H	RSV		NL	11					N				OOSTVOORNSEMEER	Oostvoornse Meer	Oostvoornse Meer	1994-01-08
1	-2155847	-2988975	52.7	5.05	524200	50300	31UFU3852040870	NN31-12	P	PPL		NL	07					N				WIJZEND	Wijzend	Wijzend	1994-01-08
1	-2150161	-2981877	52.533333	5.966667	523200	55800	31UGU0121124496	NN31-12	P	PPL		NL	15					N				NIEUWSTAD	Nieuwstad	Nieuwstad	1994-01-08
1	-2150150	-2981863	53.133333	6.4	530800	62400	32ULD2606890261	NN32-07	P	PPL		NL	01					N				NIEUWRODEN	Nieuw-Roden	Nieuw-Roden	1994-01-08
1	-2149384	-2980933	51.733333	5.916667	514400	55500	31UGT0139835406	NM31-03	P	PPL		NL	05					N				MIDDELAAR	Middelaar	Middelaar	1994-01-08
1	-2149382	-2980954	52.35	6.183333	522100	61100	32ULD0816503702	NN32-10	P	PPL		NL	15					V				MIDDELERVELD	Middeler Veld	Middeler Veld	1994-01-08
1	-2156739	-2990067	51.4	4.366667	512400	42200	31UES9507095194	NM31-03	T	DUNE		NL	06					N				ZWARTEDUIN	Zwarte Duin	Zwarte Duin	1994-01-08
1	-2156725	-2990052	52.65	5.983333	523900	55900	31UGU0180437515	NN31-12	H	CHNN		NL	16					N				ZWANENDIEP	Zwanendiep	Zwanendiep	1999-06-10
1	-2149341	-2980880	51.7	5.583333	514200	53500	31UFT7851630831	NM31-03	P	PPL		NL	06					N				MENZEL	Menzel	Menzel	1994-01-08
1	-2156691	-2990010	52.133333	6.2	520800	61200	32ULC0836979566	NN32-10	A	ADM2		NL	03					N		Zutphen	Gemeente	GEMEENTEZUTPHEN	Gemeente Zutphen	Gemeente Zutphen	2001-11-16
1	-2155914	-2989056	52.016667	4.75	520100	44500	31UFT2008964338	NN31-12	T	PLDR		NL	11					N				POLDERWILLENS	Polder Willens	Polder Willens	1994-01-08
1	-2155905	-2989046	52.833333	6.066667	525000	60400	32ULD0240957763	NN32-10	P	PPL		NL	15					N				WILLEMSOORD	Willemsoord	Willemsoord	1994-01-08
1	-2147751	-2978934	52.766667	6.133333	524600	60800	32ULD0660350168	NN32-10	H	CNL		NL	01					N				KOLDERVEENSEWESTERGRIFT	Kolderveense Westergrift	Kolderveense Westergrift	1994-01-08
1	-2147748	-2978930	53.366667	6.583333	532200	63500	32ULE3920815782	NN32-07	H	CNL		NL	04					N				KOKSMAAR	Koksmaar	Koksmaar	1994-01-08
1	-2152152	-2984341	51.866667	5.016667	515200	50100	31UFT3884948131	NM31-03	P	PPL		NL	11					N				RIETVELD	Rietveld	Rietveld	1994-01-08
1	-2154631	-2987493	51.833333	5.4	515000	52400	31UFT6536145225	NM31-03	P	PPL		NL	03					N				VELUWE	Veluwe	Veluwe	1994-01-08
1	-2154625	-2987487	52.466667	4.65	522800	43900	31UFU1208814224	NN31-12	R	TNL		NL	07					N				VELSERTUNNEL	Velsertunnel	Velsertunnel	1994-01-08
1	-2154624	-2987485	52.433333	4.666667	522600	44000	31UFU1330510543	NN31-12	T	PLDR		NL	07					N				POLDERDEVELSERBROEK	Polder de Velserbroek	Polder de Velserbroek	1994-01-08
1	-2154621	-2987482	52.466667	4.65	522800	43900	31UFU1208814224	NN31-12	P	PPL		NL	07					N				VELSENNOORD	Velsen-Noord	Velsen-Noord	1994-01-08
1	-2151339	-2983321	51.916667	4.9	515500	45400	31UFT3067253475	NM31-03	T	PLDR		NL	11					N				POLDEROUDGOUDRIAAN	Polder Oud-Goudriaan	Polder Oud-Goudriaan	1994-01-08
1	-2151328	-2983309	52.866667	5.116667	525200	50700	31UFU4247959537	NN31-12	H	SHOL		NL	07					N				OUDEZEUG	Oude Zeug	Oude Zeug	1994-01-08
1	-2153812	-2986416	51.35	5.216667	512100	51300	31UFS5436191080	NM31-03	P	PPL		NL	06					N				TENVORSEL	Ten Vorsel	Ten Vorsel	1994-01-08
1	-2149696	-2981292	51.366667	5.283333	512200	51700	31UFS5894593076	NM31-03	P	PPL		NL	06					N				MOSIK	Mosik	Mosik	1994-01-08
1	-2148926	-2980362	53.083333	5.666667	530500	54000	31UFU7859884865	NN31-09	T	PLDR		NL	02					N				POLDERLUTKEWIERUM	Polder Lutkewierum	Polder Lutkewierum	1994-01-08
1	-2148921	-2980356	53.3	6.65	531800	63900	32ULE4339808219	NN32-07	P	PPL		NL	04					N				LUTJEWOLDE	Lutjewolde	Lutjewolde	1994-01-08
1	-2148920	-2980355	52.766667	4.883333	524600	45300	31UFU2706547978	NN31-12	P	PPL		NL	07					N				LUTJEWINKEL	Lutjewinkel	Lutjewinkel	1994-01-08
1	-2148917	-2980352	53.016667	4.983333	530100	45900	31UFU3304475964	NN31-09	H	FLTT		NL	07					N				LUTJESWAARD	Lutjeswaard	Lutjeswaard	1994-01-08
1	-2156268	-2989496	51.916667	6.25	515500	61500	32ULC1087855343	NM32-01	V	FRST		NL	03					N				ZEDDAMMERBOSCH	Zeddammerbosch	Zeddammerbosch	1994-01-08
1	-2150560	-2982368	52.866667	6.85	525200	65100	32ULD5527859604	NN32-10	V	FRST		NL	01					N				ODOORNERDENNEN	Odoornerdennen	Odoornerdennen	1994-01-08
1	-2150555	-2982363	52.05	5.233333	520300	51400	31UFT5313968953	NN31-12	P	PPL		NL	09					N				ODIJK	Odijk	Odijk	1994-01-08
1	-2155447	-2988491	51.45	5.416667	512700	52500	31UFT6792002639	NM31-03	P	PPL		NL	06					N				WELSCHAP	Welschap	Welschap	1994-01-08
1	-2155428	-2976890	52.216667	6.583333	521300	63500	32ULC3490987889	NN32-10	S	EST		NL	15					V				HETWELDAM	Het Weldam	Het Weldam	1994-01-08
1	-2155424	-2988462	52.116667	5.716667	520700	54300	31UFT8599877496	NN31-12	P	PPL		NL	03					N				WEKEROM	Wekerom	Wekerom	1994-01-08
1	-2149760	-2981380	53.05	7.083333	530300	70500	32ULD7152779550	NN32-07	H	STM		NL	04					V				MUSSELA	Mussel A	Mussel A	1994-01-08
1	-2149753	-2981369	52.816667	7.066667	524900	70400	32ULD6971153628	NN32-10	P	PPL		NL	01					N				MUNSTERSCHEVELD	Munsterscheveld	Munsterscheveld	1994-01-08
1	-2149743	-2981345	51.716667	5.5	514300	53000	31UFT7269532484	NM31-03	P	PPL		NL	06					V				MUNNEKENSVINKEL	Munnekens Vinkel	Munnekens Vinkel	1994-01-08
1	-2149743	-2987699	51.716667	5.5	514300	53000	31UFT7269532484	NM31-03	P	PPL		NL	06					V				VINKEL	Vinkel	Vinkel	1994-01-08
1	-2149742	-2981357	53.25	6.883333	531500	65300	32ULE5878102172	NN32-07	H	CNL		NL	04					N				MUNNIKENSLOOT	Munnikensloot	Munnikensloot	1994-01-08
1	-2148974	-2980434	52.133333	5.033333	520800	50200	31UFT3916777818	NN31-12	A	ADM2		NL	09					V				GEMEENTEMAARSSEVEEN	Gemeente Maarsseveen	Gemeente Maarsseveen	2001-11-16
1	-2154576	-2987433	51.766667	5.3	514600	51800	31UFT5870637590	NM31-03	P	PPL		NL	03					N				VELDDRIEL	Velddriel	Velddriel	1994-01-08
1	-2154565	-2987420	53	6.466667	530000	62800	32ULD3000275273	NN32-07	H	CNL		NL	01					N				VEERTIGROEWIJK	Veertigroewijk	Veertigroewijk	1994-01-08
1	-2153790	-2986384	51.333333	6.133333	512000	60800	32ULB0031090796	NM32-01	P	PPL		NL	05					N				TEGELEN	Tegelen	Tegelen	1994-01-08
1	-2156329	-2989573	51.7	6.016667	514200	60100	32UKC9384831886	NM32-01	V	FRST		NL	05					N				ZELDERSEDRIESSEN	Zelderse Driessen	Zelderse Driessen	1994-01-08
1	-2156325	-2989568	52.25	6.616667	521500	63700	32ULC3730891521	NN32-10	P	PPL		NL	15					N				ZELDAM	Zeldam	Zeldam	1994-01-08
1	-2148935	-2980373	52.633333	6.616667	523800	63700	32ULD3871434150	NN32-10	P	PPL		NL	15					N				LUTTERHARTJE	Lutterhartje	Lutterhartje	1994-01-08
1	-2148934	-2980372	50.966667	5.8	505800	54800	31UFS9659949851	NM31-06	P	PPLX		NL	05					N				LUTTERADE	Lutterade	Lutterade	1994-01-08
1	-2153751	-2990140	53.15	5.816667	530900	54900	31UFU8835192663	NN31-09	P	PPL		NL	02					V				ZWICHEM	Zwichem	Zwichem	1994-01-08
1	-2152982	-2985395	50.833333	5.983333	505000	55900	31UGS1006935533	NM31-06	P	PPL		NL	05					N				SIMPELVELD	Simpelveld	Simpelveld	1994-01-08
1	-2152980	-2985392	51.333333	5.866667	512000	55200	31UFS9969090796	NM31-03	L	PRK		NL	05					N				SIMONSHOEKSEBOS	Simonshoekse Bos	Simonshoekse Bos	1994-01-08
1	-2149322	-2980857	51.35	4.1	512100	40600	31UES7660389322	NM31-03	T	PLDR		NL	10					N				MELOPOLDER	Melopolder	Melopolder	1994-01-08
1	-2154152	-2986890	52.433333	6.216667	522600	61300	32ULD1079212881	NN32-10	S	EST		NL	15					N				TROZENDAAL	’t Rozendaal	't Rozendaal	1994-01-08
1	-2148516	-2979989	52.15	4.5	520900	43000	31UFT0262878783	NN31-12	P	PPL		NL	11					V				LEYDEN	Leyden	Leyden	1994-01-08
1	-2148516	-2979844	52.15	4.5	520900	43000	31UFT0262878783	NN31-12	P	PPL		NL	11					N				LEIDEN	Leiden	Leiden	1994-01-08
1	-2148513	-2979839	52.85	6.366667	525100	62200	32ULD2268158833	NN32-10	P	PPL		NL	01					N				LEGGELOO	Leggeloo	Leggeloo	1994-01-08
1	-2148505	-2979826	50.933333	5.95	505600	55700	31UGS0727846556	NM31-06	P	PPL		NL	05					N				LEEUWSTUK	Leeuwstuk	Leeuwstuk	1994-01-08
1	-2148501	-2979978	51.283333	6.066667	511700	60400	32UKB9544585421	NM32-01	P	PPL		NL	05					V				LEUWEN	Leuwen	Leuwen	1994-01-08
1	-2148490	-2979807	52	5.416667	520000	52500	31UFT6589463796	NN31-12	A	ADM2		NL	09					N		(( Leersum ))	Gemeente	GEMEENTELEERSUM	Gemeente )) (( Leersum	Gemeente )) (( Leersum	2007-02-14
1	-2148486	-2979803	53.35	6.8	532100	64800	32ULE5356413462	NN32-07	P	PPL		NL	04					N				LEERMENS	Leermens	Leermens	1994-01-08
1	-2153316	-2985808	52.25	5.15	521500	50900	31UFT4676691022	NN31-12	V	FRST		NL	07					N				SPANDERSWOUD	Spanderswoud	Spanderswoud	1994-01-08
1	-2153314	-2985806	52.7	4.95	524200	45700	31UFU3176440683	NN31-12	P	PPL		NL	07					N				SPANBROEK	Spanbroek	Spanbroek	1994-01-08
1	-2153304	-2985793	52.733333	5.433333	524400	52600	31UFU6429345384	NN31-12	H	SHOL		NL	02					N				SPAANDERBANK	Spaanderbank	Spaanderbank	1994-01-08
1	-2147669	-2978834	53.233333	5.516667	531400	53100	31UFV6796701183	NN31-09	P	PPL		NL	02					N				KLOOSTERLIDLUM	Klooster-Lidlum	Klooster-Lidlum	1994-01-08
1	-2147666	-2978831	51.7	5.366667	514200	52200	31UFT6354630324	NM31-03	P	PPL		NL	06					N				KLOOSTERHOEK	Kloosterhoek	Kloosterhoek	1994-01-08
1	-2152502	-2984789	52.083333	6.45	520500	62700	32ULC2528073375	NN32-10	P	PPL		NL	03					N				RUURLO	Ruurlo	Ruurlo	1994-01-08
1	-2152500	-2984785	52.8	5.75	524800	54500	31UFU8538653567	NN31-12	H	CNL		NL	16					N				RUTTENSEVAART	Ruttense Vaart	Ruttense Vaart	1999-06-10
1	-2154190	-2986944	51.383333	5.083333	512300	50500	31UFS4497294514	NM31-03	V	HTH		NL	06					V				TURNHOUTSCHEHEIDE	Turnhoutsche Heide	Turnhoutsche Heide	1994-01-08
1	-2151677	-2983742	52.633333	6.366667	523800	62200	32ULD2179934739	NN32-10	P	PPL		NL	01					N				PIEPERIJ	Pieperij	Pieperij	1994-01-08
1	-2151668	-2974649	51.283333	3.766667	511700	34600	31UES5346881612	NM31-02	P	PPL		NL	10					V				FILIPPINE	Filippine	Filippine	1994-01-08
1	-2154156	-2986897	52.083333	5.233333	520500	51400	31UFT5302572660	NN31-12	S	CSTL		NL	09					N				TSLOT	’t Slot	't Slot	1994-01-08
1	-2153371	-2985871	51.2	6.033333	511200	60200	32UKB9274676249	NM32-01	P	PPL		NL	05					N				SPIK	Spik	Spik	1994-01-08
1	-2156213	-2989434	52.916667	4.966667	525500	45800	31UFU3223164811	NN31-12	P	PPL		NL	07					N				ZANDBUREN	Zandburen	Zandburen	1994-01-08
1	-2156210	-2989430	51.566667	5.266667	513400	51600	31UFT5709715278	NM31-03	H	MRSH		NL	06					N				ZANDBERGSVEN	Zandbergsven	Zandbergsven	1994-01-08
1	-2150515	-2982312	52.8	6.45	524800	62700	32ULD2809453070	NN32-10	V	FRST		NL	01					N				NUILERBOS	Nuilerbos	Nuilerbos	1994-01-08
1	-2150515	-2982313	52.8	6.45	524800	62700	32ULD2809453070	NN32-10	V	FRST		NL	01					V				NUILERBOSCH	Nuilerbosch	Nuilerbosch	1994-01-08
1	-2150508	-2982305	52.366667	6.516667	522200	63100	32ULD3092804724	NN32-10	V	HTH		NL	15					N				NOTTERVEEN	Notterveen	Notterveen	1994-01-08
1	-2149736	-2981352	52.85	7.083333	525100	70500	32ULD7093357305	NN32-10	P	PPL		NL	04					V				MUNNIKEMOER	Munnikemoer	Munnikemoer	1994-01-08
1	-2155389	-2988420	52.716667	6.3	524300	61800	32ULD1763644173	NN32-10	P	PPL		NL	15					N				WEERWILLE	Weerwille	Weerwille	1994-01-08
1	-2155382	-2988412	52.4	5.016667	522400	50100	31UFU3720107442	NN31-12	H	CNL		NL	07					N				WEERSLOOT	Weersloot	Weersloot	1994-01-08
1	-2154551	-2987399	52.166667	4.45	521000	42700	31UET9917180567	NN31-12	H	CNL		NL	11					V				VEENWATERING	Veenwatering	Veenwatering	1994-01-08
1	-2155318	-2988336	52.433333	4.95	522600	45700	31UFU3256611025	NN31-12	P	PPL		NL	07					N				WATERGANG	Watergang	Watergang	1994-01-08
1	-2152922	-2985311	52.066667	4.3	520400	41800	31UET8911169251	NN31-12	A	ADM2		NL	11					N		’s-Gravenhage	Gemeente	GEMEENTESGRAVENHAGE	Gemeente ’s-Gravenhage	Gemeente 's-Gravenhage	2001-11-16
1	-2152913	-2985300	51.4	6.033333	512400	60200	32UKB9364698485	NM32-01	A	ADM2		NL	05					N		Sevenum	Gemeente	GEMEENTESEVENUM	Gemeente Sevenum	Gemeente Sevenum	2001-11-16
1	-2152901	-2985288	53.3	6.4	531800	62400	32ULE2674208797	NN32-07	P	PPL		NL	04					N				SELWERD	Selwerd	Selwerd	1994-01-08
1	-2152898	-2985285	51.966667	6.816667	515800	64900	32ULC5001059582	NM32-01	S	EST		NL	03					N				SELLINK	Sellink	Sellink	1994-01-08
1	-2152099	-2984269	52.016667	6.05	520100	60300	32UKC9757867001	NN32-10	S	EST		NL	03					N				RHEDEROORD	Rhederoord	Rhederoord	1994-01-08
1	-2152098	-2984268	52	6.066667	520000	60400	32UKC9864665101	NN32-10	L	PRK		NL	03					N				RHEDERLAAG	Rhederlaag	Rhederlaag	1994-01-08
1	-2152091	-2984261	52.05	6.15	520300	60900	32ULC0458470433	NN32-10	P	PPL		NL	03					N				RHA	Rha	Rha	1994-01-08
1	-2152079	-2984246	51.35	5.15	512100	50900	31UFS4971990942	NM31-03	A	ADM2		NL	06					N		Reusel	Gemeente	GEMEENTEREUSEL	Gemeente Reusel	Gemeente Reusel	2001-11-16
1	-2152078	-2972934	51.516667	5.183333	513100	51100	31UFT5148809543	NM31-03	H	STM		NL	06					V				DENEMER	De Nemer	De Nemer	1994-01-08
1	-2152078	-2984245	51.516667	5.183333	513100	51100	31UFT5148809543	NM31-03	H	STM		NL	06					N				REUSEL	Reusel	Reusel	1994-01-08
1	-2152077	-2984254	51.366667	5.166667	512200	51000	31UFS5082592829	NM31-03	P	PPL		NL	06					V				REUZEL	Reuzel	Reuzel	1994-01-08
1	-2156140	-2989333	53.2	5.866667	531200	55200	31UFU9147098356	NN31-09	H	CNL		NL	02					N				WOUDMANSDIEP	Woudmansdiep	Woudmansdiep	1994-01-08
1	-2149688	-2981271	51.616667	5.616667	513700	53700	31UFT8115221648	NM31-03	P	PPL		NL	06					V				MOORSEHOEF	Moorse Hoef	Moorse Hoef	1994-01-08
1	-2149687	-2981281	53.366667	6.1	532200	60600	32ULE0705616980	NN32-07	P	PPL		NL	02					N				MORRA	Morra	Morra	1994-01-08
1	-2149682	-2981276	51.366667	4.383333	512200	42300	31UES9629991509	NM31-03	V	FRST		NL	06					N				MORETUSBOSSEN	Moretusbossen	Moretusbossen	1994-01-08
1	-2150832	-2982717	52.75	6.766667	524500	64600	32ULD4926646800	NN32-10	L	LCTY		NL	01					N				OOSTERHESSELERLANDEN	Oosterhesselerlanden	Oosterhesselerlanden	1994-01-08
1	-2150015	-2981709	51.35	5.733333	512100	54400	31UFS9033492294	NM31-03	P	PPL		NL	06					N				NIEUWEPAROCHIE	Nieuwe-Parochie	Nieuwe-Parochie	1994-01-08
1	-2150014	-2981708	51.3	5.766667	511800	54600	31UFS9286586822	NM31-03	P	PPL		NL	05					N				NIEUWENWINNERSTRAAT	Nieuw- en Winnerstraat	Nieuw- en Winnerstraat	1994-01-08
1	-2150008	-2981700	50.9	6.033333	505400	60200	32UKB9140242897	NM32-04	P	PPL		NL	05					N				NIEUWENHAGEN	Nieuwenhagen	Nieuwenhagen	1994-01-08
1	-2150000	-2976809	53.3	5.733333	531800	54400	31UFV8214109128	NN31-09	T	PLDR		NL	02					V				HETNIEUWEBILT	Het Nieuwe-Bilt	Het Nieuwe-Bilt	1994-01-08
1	-2152488	-2984769	51.4	5.433333	512400	52600	31UFS6926297118	NM31-03	H	STM		NL	06					N				RUN	Run	Run	1994-01-08
1	-2156582	-2989882	53.05	6.733333	530300	64400	32ULD4807080235	NN32-07	L	LCTY		NL	01					N				ZUIDES	Zuides	Zuides	1994-01-08
1	-2151667	-2983729	51.85	4.916667	515100	45500	31UFT3201446092	NM31-03	P	PPL		NL	11					N				PEURSUM	Peursum	Peursum	1994-01-08
1	-2150897	-2982796	53.333333	6.816667	532000	64900	32ULE5461711574	NN32-07	P	PPL		NL	04					N				OOSTERWIJTWERD	Oosterwijtwerd	Oosterwijtwerd	1994-01-08
1	-2156544	-2989838	53.366667	6.583333	532200	63500	32ULE3920815782	NN32-07	L	LCTY		NL	04					N				ZUIDERHORN	Zuiderhorn	Zuiderhorn	1994-01-08
1	-2155776	-2988884	52.266667	5.933333	521600	55600	31UGT0015494752	NN31-12	P	PPL		NL	03					V				WIESSEL	Wiessel	Wiessel	1994-01-08
1	-2150082	-2981785	51.733333	3.666667	514400	34000	31UET4603831590	NM31-02	H	SHOL		NL	10					N				BOLLENVANHETNIEUWEZAND	Bollen van het Nieuwe Zand	Bollen van het Nieuwe Zand	1994-01-08
1	-2150079	-2970794	51.716667	5.183333	514300	51100	31UFT5082331782	NM31-03	H	LK		NL	06					V				BINNENWIEL	Binnenwiel	Binnenwiel	1994-01-08
1	-2150078	-2981781	52.583333	6.05	523500	60300	32ULD0014730009	NN32-10	P	PPL		NL	15					N				NIEUWEWETERING	Nieuwe Wetering	Nieuwe Wetering	1994-01-08
1	-2150067	-2981770	53.166667	6.9	531000	65400	32ULD5962092871	NN32-07	H	CNL		NL	04					N				NIEUWEWATERING	Nieuwe Watering	Nieuwe Watering	1994-01-08
1	-2150063	-2981765	51.683333	4.983333	514100	45900	31UFT3710927681	NM31-03	P	PPL		NL	06					N				NIEUWEVAART	Nieuwe Vaart	Nieuwe Vaart	1994-01-08
1	-2154951	-2987881	51.416667	4.25	512500	41500	31UES8692396903	NM31-03	T	PLDR		NL	10					N				VOLCKERPOLDER	Völckerpolder	Volckerpolder	1994-01-08
1	-2154943	-2987872	51.333333	3.966667	512000	35800	31UES6734387337	NM31-02	P	PPL		NL	10					N				VOGELWAARDE	Vogelwaarde	Vogelwaarde	1994-01-08
1	-2154472	-2987303	52.3	4.483333	521800	42900	31UFT0114795442	NN31-12	H	CNL		NL	11					N				VANLIMBURGSTIRUMKANAAL	Van Limburg Stirumkanaal	Van Limburg Stirumkanaal	1994-01-08
1	-2149670	-2981262	51.75	5.866667	514500	55200	31UFT9787337122	NM31-03	A	ADM2		NL	05					N		Mook en Middelaar	Gemeente	GEMEENTEMOOKENMIDDELAAR	Gemeente Mook en Middelaar	Gemeente Mook en Middelaar	2001-11-16
1	-2148069	-2979312	53.333333	6.933333	532000	65600	32ULE6238411343	NN32-07	P	PPLX		NL	04					N				KROONSTAD	Kroonstad	Kroonstad	1994-01-08
1	-2148062	-2979303	51.8	4.083333	514800	40500	31UET7470139349	NM31-03	T	PLDR		NL	11					N				KRONINGSPOLDER	Kroningspolder	Kroningspolder	1994-01-08
1	-2155708	-2988795	53.35	6.033333	532100	60200	32ULE0254515309	NN32-07	P	PPL		NL	02					N				WETZENS	Wetzens	Wetzens	1994-01-08
1	-2155688	-2988771	53.366667	5.216667	532200	51300	31UFV4748715350	NN31-09	P	PPL		NL	02					N				WESTTERSCHELLING	West-Terschelling	West-Terschelling	1997-08-21
1	-2149996	-2981688	51.25	3.933333	511500	35600	31UES6513878040	NM31-02	P	PPL		NL	10					N				NIEUWEMOLEN	Nieuwemolen	Nieuwemolen	1994-01-08
1	-2154883	-2987804	53.3	5.166667	531800	51000	31UFV4438607833	NN31-09	H	CHNM		NL	02					V				VLIESTROM	Vliestrom	Vliestrom	1994-01-08
1	-2154882	-2985609	53.3	5.116667	531800	50700	31UFV4105507733	NN31-09	H	CHNM		NL	02					V				SLOOT	Sloot	Sloot	1994-01-08
1	-2153187	-2985645	52.666667	4.733333	524000	44400	31UFU1721436601	NN31-12	T	PLDR		NL	07					N				SLUISPOLDER	Sluispolder	Sluispolder	1994-01-08
1	-2149187	-2980690	51.55	4.533333	513300	43200	31UFT0631312104	NM31-03	L	LCTY		NL	06					N				MASTPOLDER	Mastpolder	Mastpolder	1994-01-08
1	-2149185	-2980688	52	6.8	520000	64800	32ULC4897863323	NN32-10	L	LCTY		NL	03					N				MASTERVELD	Masterveld	Masterveld	1994-01-08
1	-2148426	-2979732	52.933333	7.133333	525600	70800	32ULD7454066485	NN32-10	P	PPL		NL	04					N				LAUDE	Laude	Laude	1994-01-08
1	-2154012	-2986695	51.416667	5.516667	512500	53100	31UFS7499599167	NM31-03	P	PPLX		NL	06					N				TIVOLI	Tivoli	Tivoli	1994-01-08
1	-2156444	-2989713	52.083333	4.483333	520500	42900	31UFT0164071345	NN31-12	T	PLDR		NL	11					V				ZOETERMEERSEPOLDER	Zoetermeerse Polder	Zoetermeerse Polder	1994-01-08
1	-2155674	-2988755	51.75	4.516667	514500	43100	31UFT0469634321	NM31-03	L	LCTY		NL	11					N				WESTOUDELAND	West-Oudeland	West-Oudeland	1994-01-08
1	-2147591	-2978741	51.25	3.983333	511500	35900	31UES6862878086	NM31-02	T	PLDR		NL	10					N				KLEINFERDINANDUSPOLDER	Klein-Ferdinanduspolder	Klein-Ferdinanduspolder	1994-01-08
1	-2147588	-2978738	51.3	3.816667	511800	34900	31UES5693483504	NM31-02	T	PLDR		NL	10					N				KLEINEZEVENAARPOLDER	Kleine Zevenaarpolder	Kleine Zevenaarpolder	1994-01-08
1	-2153193	-2985652	51.616667	6.05	513700	60300	32UKC9577622527	NM32-01	P	PPL		NL	05					N				SMAL	Smal	Smal	1994-01-08
1	-2152425	-2984689	52.283333	4.733333	521700	44400	31UFT1823793967	NN31-12	P	PPL		NL	07					N				ROZENBURG	Rozenburg	Rozenburg	1994-01-08
1	-2152412	-2984674	53.583333	6.416667	533500	62500	32ULE2899440268	NN32-07	H	SHOL		NL	04					N				ROTTUMERBULT	Rottumerbult	Rottumerbult	1994-01-08
1	-2151592	-2983629	53.166667	6.566667	531000	63400	32ULD3734193576	NN32-07	H	LK		NL	00					V				PATERSWOLDENMEER	Paterswolden Meer	Paterswolden Meer	1994-01-08
1	-2151586	-2983621	51.866667	5.416667	515200	52500	31UFT6638648970	NM31-03	P	PPL		NL	03					N				PASSEWAAIJ	Passewaaij	Passewaaij	1994-01-08
1	-2153679	-2986235	52.583333	6.116667	523500	60700	32ULD0466229827	NN32-10	P	PPL		NL	15					N				STREUKEL	Streukel	Streukel	1994-01-08
1	-2153673	-2986229	51.9	4.783333	515400	44700	31UFT2269551419	NM31-03	T	PLDR		NL	11					N				POLDERSTREEFKERK	Polder Streefkerk	Polder Streefkerk	1994-01-08
1	-2153664	-2986220	51.183333	5.716667	511100	54300	31UFS8986073721	NM31-03	A	ADM2		NL	05					N		(( Stramproy ))	Gemeente	GEMEENTESTRAMPROY	Gemeente )) (( Stramproy	Gemeente )) (( Stramproy	2007-02-14
1	-2153649	-2986200	51.8	4.433333	514800	42600	31UET9883539766	NM31-03	P	PPL		NL	11					N				STOUGJESDIJK	Stougjesdijk	Stougjesdijk	1994-01-08
1	-2152856	-2985232	53.083333	6.7	530500	64200	32ULD4595584013	NN32-07	P	PPL		NL	01					N				SCHUILINGSOORD	Schuilingsoord	Schuilingsoord	1994-01-08
1	-2152073	-2984239	51.416667	4.95	512500	45700	31UFS3559697966	NM31-03	V	HTH		NL	06					V				RETHSEHEIDE	Rethse Heide	Rethse Heide	1994-01-08
1	-2152072	-2984237	51.433333	4.95	512600	45700	31UFS3554699819	NM31-03	P	PPL		NL	06					N				RETH	Reth	Reth	1994-01-08
1	-2151249	-2983219	52.716667	4.883333	524300	45300	31UFU2721142417	NN31-12	P	PPL		NL	07					N				OUDENIEDORP	Oude-Niedorp	Oude-Niedorp	1994-01-08
1	-2151247	-2983217	51.833333	4.2	515000	41200	31UET8268543182	NM31-03	P	PPL		NL	11					N				OUDENHOORN	Oudenhoorn	Oudenhoorn	1994-01-08
1	-2151244	-2983214	52.6	4.966667	523600	45800	31UFU3319329592	NN31-12	P	PPL		NL	07					N				OUDENDIJK	Oudendijk	Oudendijk	1994-01-08
1	-2151234	-2983202	51.866667	4.65	515200	43900	31UFT1360647496	NM31-03	P	PPL		NL	11					N				OUDEMOLEN	Oude-Molen	Oude-Molen	1994-01-08
1	-2156131	-2989321	52.166667	4.633333	521000	43800	31UFT1170980833	NN31-12	P	PPL		NL	11					N				WOUBRUGGE	Woubrugge	Woubrugge	1994-01-08
1	-2150437	-2982206	51.566667	3.6	513400	33600	31UET4158713014	NM31-02	L	LCTY		NL	10					N				NOORDMOLENPERK	Noord Molenperk	Noord Molenperk	1994-01-08
1	-2150433	-2982202	53.1	6.516667	530600	63100	32ULD3374286277	NN32-07	L	LCTY		NL	01					N				NOORDLANGEAREN	Noord Lange Aren	Noord Lange Aren	1994-01-08
1	-2150428	-2982196	53.116667	6.65	530700	63900	32ULD4272887829	NN32-07	V	FRST		NL	04					N				NOORDLAARDERBOS	Noordlaarderbos	Noordlaarderbos	1994-01-08
1	-2150416	-2982183	53.266667	6.4	531600	62400	32ULE2660705090	NN32-07	P	PPL		NL	04					N				NOORDHORN	Noordhorn	Noordhorn	1994-01-08
1	-2155311	-2988329	51.383333	6.133333	512300	60800	32ULB0052796355	NM32-01	H	PND		NL	05					N				WASSUM	Wassum	Wassum	1994-01-08
